name,url,ingredients
Midnight in Paris,https://www.diffordsguide.com/cocktails/recipe/29294/midnight-in-paris,"['Brut sparkling wine', 'Cognac (brandy)', 'Dark crème de cacao', 'Blackberry liqueur', 'Hazelnut liqueur']"
Nut Job,https://www.diffordsguide.com/cocktails/recipe/29303/nut-job,"['Bourbon whiskey', 'Almond milk liqueur', ' Hazelnut syrup', 'Lemon juice', 'Black walnut bitters']"
Hazelnut Espresso No. 2,https://www.diffordsguide.com/cocktails/recipe/29305/hazelnut-espresso-no-2,"['Vodka', 'Espresso coffee (hot)', ' Hazelnut syrup', 'Saline solution 4:1']"
Spiced Nut Cutlet,https://www.diffordsguide.com/cocktails/recipe/29306/spiced-nut-cutlet,"['Mexican corn whisky', 'Almond milk liqueur', ' Hazelnut syrup', 'Chili liqueur', 'Lemon juice', 'Saline solution 4:1', 'Egg white (pasteurised)']"
Zapatero Old Fashioned,https://www.diffordsguide.com/cocktails/recipe/29307/zapatero-old-fashioned,"['Mezcal', 'Bourbon whiskey', 'Orgeat syrup', 'Aromatic bitters', 'Xocolatl mole bitters']"
Beijo Sour,https://www.diffordsguide.com/cocktails/recipe/29422/beijo-sour,"['Raspberries', 'Cachaça', 'Raspberry liqueur', 'Pineapple juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Saline solution 4:1']"
President Napoleon,https://www.diffordsguide.com/cocktails/recipe/29423/president-napoleon,"['Raspberries', 'Bourbon whiskey', 'Bianco/blanc/blanco vermouth', 'Red bitter liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Compass Club,https://www.diffordsguide.com/cocktails/recipe/29424/compass-club,"['Raspberries', 'Scotch whisky', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Ti' Punch Highball,https://www.diffordsguide.com/cocktails/recipe/29425/ti-punch-highball,"['Lime zest (peel)', 'Agricole rhum', 'Sugar cane syrup', 'Coconut water', 'Tonic water']"
Maloma,https://www.diffordsguide.com/cocktails/recipe/29591/maloma,"['Blanco tequila', 'Mezcal', 'Lime juice', 'Mango soda']"
Torino-Milano,https://www.diffordsguide.com/cocktails/recipe/29592/torino-milano,"['Amaro', 'Red bitter liqueur']"
VC (Vermouth & Cassis),https://www.diffordsguide.com/cocktails/recipe/29593/vc-vermouth-and-cassis,"['Dry vermouth', 'Crème de cassis']"
Vermuttino,https://www.diffordsguide.com/cocktails/recipe/29594/vermuttino,"['Rosso/sweet vermouth', 'Soda (club soda) water']"
Cane & Coco,https://www.diffordsguide.com/cocktails/recipe/29829/cane-and-coco,"['Aged agricole rhum', 'Coconut rum liqueur', 'Coconut water', 'Aromatic bitters']"
Camberwell Carrot,https://www.diffordsguide.com/cocktails/recipe/29830/camberwell-carrot,"['Gin', 'Red bitter liqueur', 'Chartreuse Yellow', 'Maraschino liqueur', 'Pink grapefruit soda']"
Paris Midi,https://www.diffordsguide.com/cocktails/recipe/29832/paris-midi,"['Dry vermouth', 'Crème de cassis', 'Soda (club soda) water']"
Falinum,https://www.diffordsguide.com/cocktails/recipe/29973/falinum,"['Aged rum (6-10yr)', 'Falernum liqueur', 'Lemon juice', 'Coconut cream', 'Coconut syrup', 'Soda (club soda) water', 'Xanthan gum (E415)optional']"
Pumpkin Toddy,https://www.diffordsguide.com/cocktails/recipe/29974/pumpkin-toddy,"['Applejack brandy', 'Rye whiskey 50% abv', 'Lemon juice', 'Pumpkin spice syrup', 'Maple syrup', 'Aromatic bitters', 'Boiling water']"
Gingerbread Old Fashioned No. 2,https://www.diffordsguide.com/cocktails/recipe/29989/gingerbread-old-fashioned-no-2,"['Bourbon whiskey', 'Rye whiskey 50% abv', 'Gingerbread sugar syrup', ""Abbott's bitters"", 'Saline solution 4:1']"
Pumpkin Spice Espresso Martini,https://www.diffordsguide.com/cocktails/recipe/29990/pumpkin-spice-espresso-martini,"['Vanilla vodka', 'Espresso coffee (hot)', 'Pumpkin spice syrup', 'Cream', 'Saline solution 4:1']"
Barga Kilt,https://www.diffordsguide.com/cocktails/recipe/30031/barga-kilt,"['Peated whisk(e)y', 'Nardini Amaro']"
Cherry Bomb No. 4,https://www.diffordsguide.com/cocktails/recipe/30032/cherry-bomb-no-4,"['Bourbon whiskey', 'Vanilla sugar syrup', 'Lime juice', 'Cherry soda']"
Let's Go Bananas No. 2,https://www.diffordsguide.com/cocktails/recipe/30033/lets-go-bananas-no-2,"['Orange-red aperitivo', 'Banana liqueur', 'Lime juice', 'Pineapple soda']"
Tropical Sin,https://www.diffordsguide.com/cocktails/recipe/30034/tropical-sin,"['Light white rum', 'Chili liqueur', 'Coconut liqueur', 'Pineapple soda']"
Cherry Tai,https://www.diffordsguide.com/cocktails/recipe/30035/cherry-tai,"['Aged Jamaican rum', 'Cointreau/Triple sec', 'Lime juice', 'Cherry soda']"
Winter Americano,https://www.diffordsguide.com/cocktails/recipe/30036/winter-americano,"['Red bitter liqueur', 'Rosso/sweet vermouth', 'Mandarin soda']"
Americano Branco (Ferroviario),https://www.diffordsguide.com/cocktails/recipe/30037/americano-branco-ferroviario,"['Fernet liqueur', 'Rosso/sweet vermouth', 'Soda (club soda) water']"
Gingerbread Mule,https://www.diffordsguide.com/cocktails/recipe/30038/gingerbread-mule,"['Vodka', 'Lime juice', 'Gingerbread sugar syrup', 'Ginger beer']"
Vodka Stone Sour,https://www.diffordsguide.com/cocktails/recipe/30047/vodka-stone-sour,"['Vodka', 'Lemon juice', 'Orange juice', 'Sugar syrup (2:1)', 'Orange bitters', 'Saline solution 4:1']"
Gin Stone Sour,https://www.diffordsguide.com/cocktails/recipe/30052/gin-stone-sour,"['Old Tom gin', 'Lemon juice', 'Orange juice', 'Sugar syrup (2:1)', 'Orange bitters', 'Saline solution 4:1']"
Apricot Stone Sour,https://www.diffordsguide.com/cocktails/recipe/30053/apricot-stone-sour,"['Apricot liqueur', 'Orange juice', 'Lime juice', 'Sugar syrup (2:1)', 'Orange bitters', 'Saline solution 4:1']"
Amaretto Stone Sour,https://www.diffordsguide.com/cocktails/recipe/30054/amaretto-stone-sour,"['Lemon peel', 'Amaretto liqueur', 'Lemon juice', 'Orange juice', 'Egg white (pasteurised)', 'Aromatic bitters', 'Saline solution 4:1']"
Elmo Cola,https://www.diffordsguide.com/cocktails/recipe/30188/elmo-cola,"['Rye whiskey 50% abv', 'Bourbon whiskey', 'Maraschino syrup', 'Vanilla bitters', 'Cola']"
Bijou Blanc,https://www.diffordsguide.com/cocktails/recipe/30265/bijou-blanc,"['Navy strength gin', 'Chartreuse Green', 'Dry vermouth', 'Bianco/blanc/blanco vermouth', 'Gentian liqueur', 'Saline solution 4:1']"
Charlie Pie,https://www.diffordsguide.com/cocktails/recipe/30266/charlie-pie,"['Gin', 'Rosso/sweet vermouth', 'Red bitter liqueur', 'Chilled water', 'Saline solution 4:1']"
Grapeshot,https://www.diffordsguide.com/cocktails/recipe/30281/grapeshot,"['Gold rum (1-3yo blended)', 'Red grape juice', 'Ginger liqueur', 'Lemon juice']"
Frozen Sake Margarita,https://www.diffordsguide.com/cocktails/recipe/30282/frozen-sake-margarita,"['Sake', 'Cointreau/Triple sec', 'Lime juice', 'Saline solution 4:1', 'Xanthan gum (E415)']"
Cherry Bounce,https://www.diffordsguide.com/cocktails/recipe/30283/cherry-bounce,"['Bourbon whiskey', 'Maraschino syrup', 'Lemon juice', 'Aromatic bitters', 'Brut sparkling wine']"
Apocalypse Negroni,https://www.diffordsguide.com/cocktails/recipe/30284/apocalypse-negroni,"['Rosso/sweet vermouth', 'Red bitter liqueur', 'Navy strength gin', 'Lemon juice', 'Sugar syrup (2:1)', ' Cocktail foamer', 'Chocolate bitters', 'Saline solution 4:1']"
Hédoniste,https://www.diffordsguide.com/cocktails/recipe/30323/hedoniste,"['Cognac (brandy)', 'Chartreuse Green', 'Cherry brandy', 'Lemon bitters']"
Soufriere Negroni,https://www.diffordsguide.com/cocktails/recipe/30367/soufriere-negroni,"['Spiced rum', 'Red bitter liqueur', 'Falernum liqueur']"
Pear & Pineapple Highball,https://www.diffordsguide.com/cocktails/recipe/30368/pear-and-pineapple-highball,"['Pear & cognac liqueur', 'Pineapple juice', 'Soda (club soda) water']"
Pear-Fect Spritz,https://www.diffordsguide.com/cocktails/recipe/30369/pear-fect-spritz,"['Prosecco', 'Pear & cognac liqueur', 'Soda (club soda) water']"
Pear & Grapefruit Spritz,https://www.diffordsguide.com/cocktails/recipe/30370/pear-and-grapefruit-spritz,"['Pear & cognac liqueur', 'Prosecco', 'Lemon juice', 'Pink grapefruit soda']"
Alice in Wonderland,https://www.diffordsguide.com/cocktails/recipe/30395/alice-in-wonderland,"['Red bitter liqueur', 'Watermelon liqueur', 'Lime juice', 'Cherry soda']"
Cherry Cooler,https://www.diffordsguide.com/cocktails/recipe/30396/cherry-cooler,"['Cachaça', 'Lime juice', 'Cherry soda']"
Middle Man,https://www.diffordsguide.com/cocktails/recipe/30435/middle-man,"['Rye whiskey 50% abv', 'Chartreuse Yellow', 'Fernet liqueur', 'Lime juice', 'Cherry soda']"
Maple Bourbon Smash,https://www.diffordsguide.com/cocktails/recipe/30507/maple-bourbon-smash,"['Orange juice', 'Lemon juice', 'Maple syrup', 'Aromatic bitters', 'Orange (fresh)', 'Bourbon whiskey', 'Soda (club soda) water']"
Rock 'n' Rolla,https://www.diffordsguide.com/cocktails/recipe/30690/rock-n-rolla,"['Bourbon bonded-strength', 'Apple juice', 'Lemon juice', 'Maple syrup', 'Pimento dram', 'Aromatic bitters']"
Fizzy Colada,https://www.diffordsguide.com/cocktails/recipe/30723/fizzy-colada,"['Light gold rum 1-3yo', 'Coconut rum liqueur', 'Lime juice', 'Pineapple soda']"
Spiced Plantain Negroni,https://www.diffordsguide.com/cocktails/recipe/30725/spiced-plantain-negroni,"['Spiced rum', 'Rosso/sweet vermouth', 'Banana liqueur', 'Orange-red aperitivo']"
Caffè Leccese,https://www.diffordsguide.com/cocktails/recipe/30841/caffe-leccese,"['Almond milk liqueur', 'Espresso coffee (hot)']"
Madeleine No. 2,https://www.diffordsguide.com/cocktails/recipe/30842/madeleine-no-2,"['Almond milk liqueur', 'Mandarin liqueur', 'Pineapple juice']"
Almond Milk Colada,https://www.diffordsguide.com/cocktails/recipe/30843/almond-milk-colada,"['Aged rum (6-10yr)', 'Almond milk liqueur', 'Pineapple juice', 'Vanilla bitters']"
Harrovian,https://www.diffordsguide.com/cocktails/recipe/30886/harrovian,"['Gin', 'Orange juice', 'Lemon juice', 'Aromatic bitters']"
NoMad's Amaretto Sour,https://www.diffordsguide.com/cocktails/recipe/30887/nomads-amaretto-sour,"['Amaretto liqueur', 'Red bitter liqueur', 'Lemon juice', 'Orange juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Blue Negroni,https://www.diffordsguide.com/cocktails/recipe/30888/blue-negroni,"['Old Tom gin', 'Bitter bianco liqueur', 'Bianco/blanc/blanco vermouth', 'Dry vermouth', 'Blue curaçao liqueur', 'Saline solution 4:1']"
Mamadeta,https://www.diffordsguide.com/cocktails/recipe/30920/mamadeta,"['Chartreuse Yellow', 'Chartreuse Green', 'Lemon juice', 'Sugar syrup (2:1)', 'Chilled water', 'Xanthan gum (E415)']"
Queen of the Rodeo,https://www.diffordsguide.com/cocktails/recipe/30923/queen-of-the-rodeo,"['Vodka', 'Maraschino liqueur', 'Pink grapefruit juice', 'Lime juice', 'Grenadine syrup']"
Sol y Sombra,https://www.diffordsguide.com/cocktails/recipe/30943/sol-y-sombra,"['Spanish brandy', 'Aniseed liqueur']"
Pistachio Martini,https://www.diffordsguide.com/cocktails/recipe/30944/pistachio-martini,"['Vanilla vodka', 'Amaretto liqueur', 'Blue curaçao liqueur', 'Pistachio cream liqueur']"
Vaca Verde (Green Cow),https://www.diffordsguide.com/cocktails/recipe/30995/vaca-verde-green-cow,"['Green crème de menthe', 'Milk']"
Puglia Paloma,https://www.diffordsguide.com/cocktails/recipe/30996/puglia-paloma,"['Almond milk liqueur', 'Lime juice', 'Pink grapefruit soda']"
The Easy Way,https://www.diffordsguide.com/cocktails/recipe/30997/the-easy-way,"['Alcohol-free amaro', 'Non-alc hemp and root', 'Maple syrup', 'Orange bitters']"
Mindful in Manhattan,https://www.diffordsguide.com/cocktails/recipe/30998/mindful-in-manhattan,"['Non-alcoholic bourbon alternative', 'Alcohol-free amaro', 'Maple syrup', 'Aromatic bitters']"
Cola Nostra,https://www.diffordsguide.com/cocktails/recipe/30999/cola-nostra,"['Alcohol-free amaro', 'Cola']"
Mellow Amaro Margarita,https://www.diffordsguide.com/cocktails/recipe/31000/mellow-amaro-margarita,"['Non-alc tequila altr.', 'Everleaf Marine', 'Alcohol-free amaro', 'Lime juice', 'Agave syrup', 'Margarita Bitters', 'Saline solution 4:1']"
Turf Club (1939. Charles H. Baker),https://www.diffordsguide.com/cocktails/recipe/31053/turf-club-1939-charles-h-baker,"['Old Tom gin', 'Gin', 'Dry vermouth', 'Bianco/blanc/blanco vermouth', 'Maraschino liqueur', 'Chilled water', 'Absinthe', ""Abbott's bitters"", 'Saline solution 4:1']"
Guillotine No. 2,https://www.diffordsguide.com/cocktails/recipe/31299/guillotine-no-2,"['Mezcal', 'Cynar/carciofo amaro', 'Dry vermouth', 'Saline solution 4:1']"
Goldfish,https://www.diffordsguide.com/cocktails/recipe/31398/goldfish,"['Goldwasser liqueur', 'Gin', 'Dry vermouth', 'Saline solution 4:1']"
Flying Negroni,https://www.diffordsguide.com/cocktails/recipe/31400/flying-negroni,"['Cognac (brandy)', 'Red bitter liqueur', 'Rosso/sweet vermouth', 'Soda (club soda) water']"
Brandy Spider Highball,https://www.diffordsguide.com/cocktails/recipe/31489/brandy-spider-highball,"['Cognac (brandy)', 'Ginger ale', 'Aromatic bitters']"
One Buck,https://www.diffordsguide.com/cocktails/recipe/31490/one-buck,"['Cognac (brandy)', 'Orgeat syrup', 'Verjuice', 'Ginger beer']"
Rémedy,https://www.diffordsguide.com/cocktails/recipe/31493/remedy,"['Cognac (brandy)', 'Lemon juice', 'Honey syrup (3:1)', 'Ginger syrup']"
Temperance Amaro Mule,https://www.diffordsguide.com/cocktails/recipe/31499/temperance-amaro-mule,"['Alcohol-free amaro', 'Lemon juice', 'Sugar syrup (2:1)', 'Ginger beer']"
Mince Pie & Custard 'Tini,https://www.diffordsguide.com/cocktails/recipe/31601/mince-pie-and-custard-tini,"['Cognac (brandy)', 'Mince pie liqueur', 'Advocaat liqueur', 'Vanilla sugar syrup', 'Apple juice', 'Pedro Ximénez sherry']"
Lemon Drop,https://www.diffordsguide.com/cocktails/recipe/31603/lemon-drop,"['Limoncello liqueur', 'Vodka', 'Lemon juice']"
Clausmopolitan,https://www.diffordsguide.com/cocktails/recipe/31648/clausmopolitan,"['Cardamom & ginger vodka', 'Vanilla vodka', 'Cointreau/Triple sec', 'Lime juice', 'Cranberry syrup', 'Cranberry juice', 'Creole bitters', 'Aromatic bitters']"
Adios,https://www.diffordsguide.com/cocktails/recipe/17/adios,"['Coffee liqueur', 'Reposado tequila']"
After Eight,https://www.diffordsguide.com/cocktails/recipe/20/after-eight,"['Vodka', 'White crème de cacao', 'Green crème de menthe']"
Alan's Apple Breeze,https://www.diffordsguide.com/cocktails/recipe/32/alans-apple-breeze,"['Light white rum', 'Apricot liqueur', 'Apple juice', 'Cranberry juice', 'Lime juice', 'Sugar syrup (2:1)']"
Alexander's Big Brother,https://www.diffordsguide.com/cocktails/recipe/37/alexanders-big-brother,"['Gin', 'Cointreau/Triple sec', 'Blue curaçao liqueur', 'Cream', 'Sugar syrup (2:1)', 'Egg white (pasteurised)optional']"
Alexander's Sister,https://www.diffordsguide.com/cocktails/recipe/38/alexanders-sister,"['Gin', 'Green crème de menthe', 'Cream', 'Sugar syrup (2:1)', 'Egg white (pasteurised)optional']"
Alfonso,https://www.diffordsguide.com/cocktails/recipe/40/alfonso,"['Superfine sugar', 'Aromatic bitters', 'Rouge aromatised wine', 'Brut sparkling wine']"
All Fall Down,https://www.diffordsguide.com/cocktails/recipe/44/all-fall-down,"['Coffee liqueur', 'Reposado tequila', 'Navy rum (ideally 54.5% alc./vol.)']"
All White Frappé,https://www.diffordsguide.com/cocktails/recipe/45/all-white-frappe,"['Sambuca', 'White crème de cacao', 'White crème de menthe', 'Lemon juice']"
Almond Cocktail,https://www.diffordsguide.com/cocktails/recipe/50/almond-cocktail,"['Vodka', 'Lemon juice', 'Orgeat syrup', 'Apple juice', 'Peach bittersoptional']"
Apple & Blackberry Pie,https://www.diffordsguide.com/cocktails/recipe/66/apple-and-blackberry-pie,"['Blackberries', 'Vodka', 'Apple juice', 'Cream']"
Apple & Cranberry Pie,https://www.diffordsguide.com/cocktails/recipe/67/apple-and-cranberry-pie,"['Vodka', 'Apple Schnapps', 'Cranberry juice', 'Cream']"
Apple & Custard Cocktail,https://www.diffordsguide.com/cocktails/recipe/68/apple-and-custard-cocktail,"['Advocaat liqueur', 'Calvados apple brandy', 'Apple Schnapps', 'Vanilla sugar syrup']"
Apple Crumble Cocktail #1,https://www.diffordsguide.com/cocktails/recipe/76/apple-crumble-cocktail-1,"['Scotch whisky', 'Butterscotch liqueur', 'Apple juice', 'Lemon juice', 'Sugar syrup (2:1)']"
Apple Daiquiri,https://www.diffordsguide.com/cocktails/recipe/78/apple-daiquiri,"['Light white rum', 'Apple juice', 'Lime juice', 'Sugar syrup (2:1)']"
Apple Of One's Eye,https://www.diffordsguide.com/cocktails/recipe/86/apple-of-ones-eye,"['Cognac (brandy)', 'Lime juice', 'Apple juice', 'Ginger beer']"
Apple Pie Shot,https://www.diffordsguide.com/cocktails/recipe/88/apple-pie-shot,"['Apple Schnapps', 'Hazelnut liqueur', 'Cream']"
Appleissimo,https://www.diffordsguide.com/cocktails/recipe/89/appleissimo,"['Apple Schnapps', 'Apple juice', 'Cranberry juice', 'Aniseed liqueur']"
Temperance Apple Mojito,https://www.diffordsguide.com/cocktails/recipe/94/temperance-apple-mojito,"['Mint leaves', 'Lemon juice', 'Lime juice', 'Sugar syrup (2:1)', 'Apple juice', 'Soda (club soda) water']"
Appily Married,https://www.diffordsguide.com/cocktails/recipe/97/appily-married,"['Vodka', 'Apple juice', 'Pink grapefruit juice', 'Honey syrup (3:1)']"
Apricot Fizz,https://www.diffordsguide.com/cocktails/recipe/99/apricot-fizz,"['Apricot liqueur', 'Orange juice', 'Lime juice', 'Soda from siphon']"
Apricot Lady Sour,https://www.diffordsguide.com/cocktails/recipe/100/apricot-lady-sour,"['Light white rum', 'Apricot liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Aquarius,https://www.diffordsguide.com/cocktails/recipe/105/aquarius,"['Scotch whisky', 'Cherry brandy', 'Cranberry juice']"
Arizona Breeze,https://www.diffordsguide.com/cocktails/recipe/106/arizona-breeze,"['Gin', 'Cranberry juice', 'Pink grapefruit juice']"
Assisted Suicide,https://www.diffordsguide.com/cocktails/recipe/112/assisted-suicide,"['Light white rum', 'German amaro', 'Cola']"
Attitude Adjuster,https://www.diffordsguide.com/cocktails/recipe/117/attitude-adjuster,"['Gin', 'Cointreau/Triple sec', 'Lime juice', 'Cola', 'Grand Marnier', 'Coffee liqueur']"
Aunt Agatha,https://www.diffordsguide.com/cocktails/recipe/119/aunt-agatha,"['Navy rum (ideally 54.5% alc./vol.)', 'Orange juice', 'Pineapple juice', 'Aromatic bitters']"
B2C2,https://www.diffordsguide.com/cocktails/recipe/131/b2c2,"['Cognac (brandy)', 'Bénédictine D.O.M.', 'Cointreau/Triple sec', 'Brut sparkling wine']"
B-52 Frozen,https://www.diffordsguide.com/cocktails/recipe/137/b-52-frozen,"['Irish cream liqueur', 'Grand Marnier', 'Coffee liqueur']"
Baby Blue Cocktail,https://www.diffordsguide.com/cocktails/recipe/140/baby-blue-cocktail,"['Gin', 'Blue curaçao liqueur', 'Wht grapefruit juice', 'Pineapple juice']"
Baby Guinness,https://www.diffordsguide.com/cocktails/recipe/141/baby-guinness,"['Coffee liqueur', 'Irish cream liqueur']"
Bald Eagle,https://www.diffordsguide.com/cocktails/recipe/151/bald-eagle,"['Reposado tequila', 'Pink grapefruit juice', 'Cranberry juice', 'Lime juice', 'Lemon juice', 'Sugar syrup (2:1)']"
Bali Trader,https://www.diffordsguide.com/cocktails/recipe/152/bali-trader,"['Vodka', 'Green banana liqueur', 'Pineapple juice']"
Ballet Russe,https://www.diffordsguide.com/cocktails/recipe/153/ballet-russe,"['Vodka', 'Crème de cassis', 'Lime juice', 'Sugar syrup (2:1)']"
Baltic Spring Punch,https://www.diffordsguide.com/cocktails/recipe/155/baltic-spring-punch,"['Fresh peach', 'Rose petal liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Barbary Coast Highball,https://www.diffordsguide.com/cocktails/recipe/169/barbary-coast-highball,"['Bourbon whiskey', 'Gin', 'Dark crème de cacao', 'Cream', 'Soda (club soda) water']"
Bartender's Root Beer,https://www.diffordsguide.com/cocktails/recipe/175/bartenders-root-beer,"['Galliano liqueur', 'Coffee liqueur', 'Lime juice', 'Cola']"
Basilico,https://www.diffordsguide.com/cocktails/recipe/181/basilico,"['Basil leaves', 'Vodka', 'Limoncello liqueur', 'Lemon juice', 'Sugar syrup (2:1)']"
Bay Breeze,https://www.diffordsguide.com/cocktails/recipe/183/bay-breeze,"['Vodka', 'Cranberry juice', 'Pineapple juice']"
BBC,https://www.diffordsguide.com/cocktails/recipe/187/bbc,"['Cognac (brandy)', 'Bénédictine D.O.M.', 'Cream']"
Be-ton,https://www.diffordsguide.com/cocktails/recipe/188/be-ton,"['Becherovka liqueur', 'Tonic water']"
Beach Iced Tea,https://www.diffordsguide.com/cocktails/recipe/190/beach-iced-tea,"['Light white rum', 'Gin', 'Vodka', 'Reposado tequila', 'Cointreau/Triple sec', 'Lemon juice', 'Sugar syrup (2:1)', 'Cranberry juice']"
Beverly Hills Iced Tea,https://www.diffordsguide.com/cocktails/recipe/210/beverly-hills-iced-tea,"['Gin', 'Vodka', 'Cointreau/Triple sec', 'Lime juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Biarritz,https://www.diffordsguide.com/cocktails/recipe/211/biarritz,"['Cognac (brandy)', 'Grand Marnier', 'Lemon juice', 'Aromatic bitters', 'Egg white (pasteurised)']"
Bitter Elder,https://www.diffordsguide.com/cocktails/recipe/219/bitter-elder,"['Gin', 'Elderflower liqueur', 'Apple juice', 'Lemon juice', 'Aromatic bitters']"
Bittersweet Symphony,https://www.diffordsguide.com/cocktails/recipe/220/bittersweet-symphony,"['Cointreau/Triple sec', 'Apricot liqueur', 'Vodka', 'Lime juice', 'Pink grapefruit juice']"
Bitterest Pill,https://www.diffordsguide.com/cocktails/recipe/221/bitterest-pill,"['Passion fruit syrup', 'Red bitter liqueur', 'Vodka']"
Black & Tan,https://www.diffordsguide.com/cocktails/recipe/222/black-and-tan,"['Pale ale', 'Sout beer']"
Black & White Daiquiri,https://www.diffordsguide.com/cocktails/recipe/223/black-and-white-daiquiri,"['Blackberries', 'Coconut rum liqueur', 'Light white rum', 'Blackberry liqueur', 'Lime juice', 'Sugar syrup (2:1)']"
Black Mussel,https://www.diffordsguide.com/cocktails/recipe/233/black-mussel,"['Blue curaçao liqueur', 'Crème de cassis', 'Brut sparkling wine']"
Bloody Joseph,https://www.diffordsguide.com/cocktails/recipe/247/bloody-joseph,"['Scotch whisky', 'Tomato juice', 'Lemon juice', 'Hot pepper sauce', 'Worcestershire sauce', 'Horseradish sauce', 'Celery salt', 'Black pepper']"
Bloody Maru,https://www.diffordsguide.com/cocktails/recipe/249/bloody-maru,"['Sake', 'Lemon juice', 'Hot pepper sauce', 'Worcestershire sauce', 'Celery salt', 'Black pepper']"
Bloody Shame,https://www.diffordsguide.com/cocktails/recipe/252/bloody-shame,"['Tomato juice', 'Lemon juice', 'Hot pepper sauce', 'Worcestershire sauce', 'Horseradish sauce', 'Celery salt', 'Black pepper']"
Blow Job,https://www.diffordsguide.com/cocktails/recipe/253/blow-job,"['Grand Marnier', 'Banana liqueur', 'Coffee liqueur']"
Blue Cosmo,https://www.diffordsguide.com/cocktails/recipe/258/blue-cosmo,"['Vodka', 'White cranberry juice', 'Blue curaçao liqueur', 'Lime juice']"
Blue Fin,https://www.diffordsguide.com/cocktails/recipe/259/blue-fin,"['Vodka', 'Hpnotiq liqueur', 'Cranberry juice']"
Blue Hawaiian,https://www.diffordsguide.com/cocktails/recipe/260/blue-hawaiian,"['Light white rum', 'Blue curaçao liqueur', 'Cream of coconut', 'Pineapple juice', 'Lime juice']"
Blue Kamikaze,https://www.diffordsguide.com/cocktails/recipe/262/blue-kamikaze,"['Vodka', 'Blue curaçao liqueur', 'Lime juice']"
Blue Margarita,https://www.diffordsguide.com/cocktails/recipe/265/blue-margarita,"['Reposado tequila', 'Blue curaçao liqueur', 'Lime juice', 'Sugar syrup (2:1)']"
Blue Monday,https://www.diffordsguide.com/cocktails/recipe/266/blue-monday,"['Citrus vodka', 'Blue curaçao liqueur', 'Cointreau/Triple sec', 'Dry vermouth', 'Orange bitters']"
Blue Passion,https://www.diffordsguide.com/cocktails/recipe/268/blue-passion,"['Light white rum', 'Blue curaçao liqueur', 'Lime juice', 'Sugar syrup (2:1)']"
Blue Riband,https://www.diffordsguide.com/cocktails/recipe/270/blue-riband,"['Gin', 'Cointreau/Triple sec', 'Blue curaçao liqueur']"
Blue Star,https://www.diffordsguide.com/cocktails/recipe/271/blue-star,"['Gin', 'Blue curaçao liqueur', 'Aromatized wine', 'Orange juice']"
Bomber,https://www.diffordsguide.com/cocktails/recipe/287/bomber,"['Light white rum', 'Spiced rum', 'Lime juice', 'Ginger beer']"
Boomerang,https://www.diffordsguide.com/cocktails/recipe/289/boomerang,"['Bourbon whiskey', 'Maraschino liqueur', 'Dry vermouth', 'Rosso/sweet vermouth', 'Lemon juice', 'Sugar syrup (2:1)', 'Aromatic bitters']"
Borderline,https://www.diffordsguide.com/cocktails/recipe/291/borderline,"['Bourbon whiskey', 'Lemon juice', 'Maple syrup', 'Vermouth amaro']"
Bossa Nova #1,https://www.diffordsguide.com/cocktails/recipe/293/bossa-nova-1,"['Light white rum', 'Apricot liqueur', 'Galliano liqueur', 'Apple juice', 'Lime juice']"
Bossa Nova #2,https://www.diffordsguide.com/cocktails/recipe/294/bossa-nova-2,"['Light white rum', 'Apricot liqueur', 'Galliano liqueur', 'Pineapple juice', 'Lemon juice']"
Bourbon Smash,https://www.diffordsguide.com/cocktails/recipe/301/bourbon-smash,"['Raspberries', 'Mint leaves', 'Bourbon whiskey', 'Cranberry juice', 'Lime juice', 'Sugar syrup (2:1)', 'Aromatic bitters']"
Bourbonella,https://www.diffordsguide.com/cocktails/recipe/302/bourbonella,"['Bourbon whiskey', 'Cointreau/Triple sec', 'Dry vermouth', 'Grenadine syrup', 'Creole bitters']"
Bramblette,https://www.diffordsguide.com/cocktails/recipe/306/bramblette,"['Gin', 'Crème de violette', 'Lemon juice', 'Sugar syrup (2:1)']"
Brandy Blazer,https://www.diffordsguide.com/cocktails/recipe/308/brandy-blazer,"['Cognac (brandy)', 'Boiling water', 'Sugar syrup (2:1)']"
Brazilian Coffee,https://www.diffordsguide.com/cocktails/recipe/319/brazilian-coffee,"['Cachaça', 'Cream', 'Espresso coffee (hot)', 'Sugar syrup (2:1)']"
Brazilian Monk,https://www.diffordsguide.com/cocktails/recipe/320/brazilian-monk,"['Hazelnut liqueur', 'Coffee liqueur', 'Dark crème de cacao', 'Vanilla ice cream']"
Bulldog,https://www.diffordsguide.com/cocktails/recipe/334/bulldog,"['Light white rum', 'Coffee liqueur', 'Cream', 'Cola']"
